id_account,sent_month,sent_msg_percent_from_this_month,first_sent_date,last_sent_date
665912,2021-01-01,0.013199142055766375,2021-01-01,2021-01-08
665913,2021-01-01,0.024198427102238355,2021-01-21,2021-01-31
665918,2021-01-01,0.040697354671946323,2021-01-05,2021-01-27
665925,2021-01-01,0.0076994995325303855,2021-01-18,2021-01-22
665929,2021-01-01,0.04399714018588792,2021-01-01,2021-01-20
665930,2021-01-01,0.02199857009294396,2021-01-01,2021-01-08
665931,2021-01-01,0.0032997855139415937,2021-01-27,2021-01-28
665932,2021-01-01,0.081394709343892646,2021-01-11,2021-01-31
665936,2021-01-01,0.029698069625474343,2021-01-14,2021-01-31
665944,2021-01-01,0.043447175933564321,2021-01-01,2021-01-11
665947,2021-01-01,0.009899356541824781,2021-01-01,2021-01-06
665949,2021-01-01,0.013749106308089974,2021-01-01,2021-01-05
665952,2021-01-01,0.029698069625474343,2021-01-23,2021-01-31
665962,2021-01-01,0.0038497497662651928,2021-01-31,2021-01-31
665965,2021-01-01,0.031347962382445138,2021-01-17,2021-01-31
665966,2021-01-01,0.014849034812737172,2021-01-01,2021-01-09
665967,2021-01-01,0.014849034812737172,2021-01-11,2021-01-19
665970,2021-01-01,0.026398284111532749,2021-01-01,2021-01-09
665979,2021-01-01,0.050596711213771108,2021-01-01,2021-01-13
665980,2021-01-01,0.037947533410328325,2021-01-04,2021-01-26
665986,2021-01-01,0.011549249298795578,2021-01-01,2021-01-03
665995,2021-01-01,0.029148105373150743,2021-01-20,2021-01-31
665999,2021-01-01,0.021448605840620361,2021-01-19,2021-01-31
666003,2021-01-01,0.011549249298795578,2021-01-01,2021-01-07
666016,2021-01-01,0.016498927569707968,2021-01-01,2021-01-10
666018,2021-01-01,0.023098498597591156,2021-01-01,2021-01-07
666025,2021-01-01,0.030248033877797943,2021-01-11,2021-01-18
666026,2021-01-01,0.032447890887092337,2021-01-01,2021-01-14
666027,2021-01-01,0.043447175933564321,2021-01-01,2021-01-13
666031,2021-01-01,0.036297640653357534,2021-01-14,2021-01-31
666032,2021-01-01,0.07314524555903866,2021-01-01,2021-01-19
666040,2021-01-01,0.013749106308089974,2021-01-26,2021-01-31
666046,2021-01-01,0.027498212616179948,2021-01-22,2021-01-31
666059,2021-01-01,0.012099213551119177,2021-01-04,2021-01-08
666065,2021-01-01,0.013749106308089974,2021-01-27,2021-01-31
666066,2021-01-01,0.048946818456800309,2021-01-02,2021-01-24
666075,2021-01-01,0.023098498597591156,2021-01-24,2021-01-31
666084,2021-01-01,0.032447890887092337,2021-01-01,2021-01-20
666087,2021-01-01,0.014849034812737172,2021-01-23,2021-01-31
666088,2021-01-01,0.0093493922895011832,2021-01-24,2021-01-31
666099,2021-01-01,0.030797998130121542,2021-01-01,2021-01-08
666101,2021-01-01,0.046196997195182311,2021-01-14,2021-01-31
666103,2021-01-01,0.015398999065060771,2021-01-01,2021-01-04
666114,2021-01-01,0.088544244624099433,2021-01-01,2021-01-23
666124,2021-01-01,0.04399714018588792,2021-01-12,2021-01-31
666126,2021-01-01,0.017048891822031568,2021-01-08,2021-01-30
666132,2021-01-01,0.057746246493977894,2021-01-01,2021-01-15
666133,2021-01-01,0.034647747896386735,2021-01-11,2021-01-31
666135,2021-01-01,0.039597426167299124,2021-01-01,2021-01-23
666140,2021-01-01,0.017598856074355167,2021-01-01,2021-01-16
666144,2021-01-01,0.0032997855139415937,2021-01-30,2021-01-31
666150,2021-01-01,0.0060496067755595887,2021-01-09,2021-01-12
666151,2021-01-01,0.029698069625474343,2021-01-01,2021-01-09
666166,2021-01-01,0.035747676401033934,2021-01-08,2021-01-29
666168,2021-01-01,0.032997855139415937,2021-01-12,2021-01-31
666169,2021-01-01,0.0087994280371775837,2021-01-04,2021-01-14
666170,2021-01-01,0.018148820326678767,2021-01-20,2021-01-31
666173,2021-01-01,0.048396854204476709,2021-01-01,2021-01-15
666174,2021-01-01,0.028048176868503548,2021-01-01,2021-01-09
666179,2021-01-01,0.030797998130121542,2021-01-02,2021-01-12
666183,2021-01-01,0.06929549579277347,2021-01-14,2021-01-31
666188,2021-01-01,0.0021998570092943959,2021-01-01,2021-01-02
666189,2021-01-01,0.046196997195182311,2021-01-05,2021-01-28
666194,2021-01-01,0.040697354671946323,2021-01-08,2021-01-21
666195,2021-01-01,0.04399714018588792,2021-01-01,2021-01-16
666196,2021-01-01,0.019798713083649562,2021-01-24,2021-01-31
666205,2021-01-01,0.049496782709123908,2021-01-11,2021-01-31
666211,2021-01-01,0.009899356541824781,2021-01-26,2021-01-31
666217,2021-01-01,0.038497497662651925,2021-01-01,2021-01-10
666230,2021-01-01,0.023098498597591156,2021-01-01,2021-01-14
666232,2021-01-01,0.050596711213771108,2021-01-18,2021-01-31
666235,2021-01-01,0.015948963317384369,2021-01-17,2021-01-31
666236,2021-01-01,0.0522466039707419,2021-01-02,2021-01-25
666238,2021-01-01,0.009899356541824781,2021-01-01,2021-01-08
666245,2021-01-01,0.0093493922895011832,2021-01-27,2021-01-31
666247,2021-01-01,0.048946818456800309,2021-01-01,2021-01-15
666250,2021-01-01,0.018148820326678767,2021-01-01,2021-01-11
666253,2021-01-01,0.009899356541824781,2021-01-26,2021-01-31
666255,2021-01-01,0.0071495352802067869,2021-01-27,2021-01-31
666259,2021-01-01,0.07314524555903866,2021-01-01,2021-01-19
666263,2021-01-01,0.028048176868503548,2021-01-21,2021-01-31
666265,2021-01-01,0.01099928504647198,2021-01-01,2021-01-05
666270,2021-01-01,0.042897211681240721,2021-01-20,2021-01-31
666272,2021-01-01,0.024748391354561954,2021-01-01,2021-01-15
666276,2021-01-01,0.012099213551119177,2021-01-01,2021-01-03
666279,2021-01-01,0.02584831985920915,2021-01-01,2021-01-08
666280,2021-01-01,0.063795853269537475,2021-01-05,2021-01-28
666291,2021-01-01,0.026948248363856349,2021-01-01,2021-01-07
666300,2021-01-01,0.0032997855139415937,2021-01-01,2021-01-01
666302,2021-01-01,0.034647747896386735,2021-01-01,2021-01-14
666304,2021-01-01,0.040147390419622724,2021-01-01,2021-01-15
666314,2021-01-01,0.04729692569982951,2021-01-14,2021-01-31
666323,2021-01-01,0.02584831985920915,2021-01-21,2021-01-31
666326,2021-01-01,0.022548534345267556,2021-01-11,2021-01-31
666334,2021-01-01,0.031347962382445138,2021-01-13,2021-01-31
666339,2021-01-01,0.0043997140185887918,2021-01-29,2021-01-31
666350,2021-01-01,0.095143815651982627,2021-01-02,2021-01-25
666354,2021-01-01,0.017598856074355167,2021-01-01,2021-01-11
666361,2021-01-01,0.042347247428917122,2021-01-21,2021-01-31
666369,2021-01-01,0.050046746961447508,2021-01-12,2021-01-24
666370,2021-01-01,0.030797998130121542,2021-01-24,2021-01-31
666375,2021-01-01,0.06654567453115548,2021-01-01,2021-01-18
666381,2021-01-01,0.009899356541824781,2021-01-01,2021-01-06
666399,2021-01-01,0.050046746961447508,2021-01-01,2021-01-13
666413,2021-01-01,0.001099928504647198,2021-01-19,2021-01-19
666422,2021-01-01,0.037397569158004733,2021-01-15,2021-01-31
666423,2021-01-01,0.018148820326678767,2021-01-23,2021-01-31
666424,2021-01-01,0.040697354671946323,2021-01-08,2021-01-31
666428,2021-01-01,0.0076994995325303855,2021-01-01,2021-01-07
666432,2021-01-01,0.0538964967277127,2021-01-01,2021-01-14
666433,2021-01-01,0.065445746026508281,2021-01-01,2021-01-17
666434,2021-01-01,0.0032997855139415937,2021-01-01,2021-01-01
666447,2021-01-01,0.032997855139415937,2021-01-12,2021-01-31
666450,2021-01-01,0.0021998570092943959,2021-01-31,2021-01-31
666451,2021-01-01,0.040697354671946323,2021-01-01,2021-01-18
666453,2021-01-01,0.0065995710278831873,2021-01-01,2021-01-02
666454,2021-01-01,0.021448605840620361,2021-01-01,2021-01-13
666461,2021-01-01,0.036297640653357534,2021-01-01,2021-01-22
666467,2021-01-01,0.00549964252323599,2021-01-01,2021-01-02
666470,2021-01-01,0.019248748831325962,2021-01-25,2021-01-31
666471,2021-01-01,0.01099928504647198,2021-01-28,2021-01-31
666489,2021-01-01,0.0087994280371775837,2021-01-01,2021-01-08
666496,2021-01-01,0.009899356541824781,2021-01-26,2021-01-31
666502,2021-01-01,0.024748391354561954,2021-01-18,2021-01-31
666507,2021-01-01,0.034647747896386735,2021-01-01,2021-01-09
666516,2021-01-01,0.042897211681240721,2021-01-01,2021-01-19
666525,2021-01-01,0.009899356541824781,2021-01-01,2021-01-06
666526,2021-01-01,0.062695924764890276,2021-01-05,2021-01-28
666530,2021-01-01,0.039597426167299124,2021-01-01,2021-01-24
666533,2021-01-01,0.049496782709123908,2021-01-14,2021-01-31
666541,2021-01-01,0.023098498597591156,2021-01-01,2021-01-06
666543,2021-01-01,0.0038497497662651928,2021-01-01,2021-01-01
666548,2021-01-01,0.069845460045097063,2021-01-14,2021-01-31
666549,2021-01-01,0.0065995710278831873,2021-01-28,2021-01-31
666551,2021-01-01,0.011549249298795578,2021-01-29,2021-01-31
666554,2021-01-01,0.032997855139415937,2021-01-12,2021-01-31
666555,2021-01-01,0.0049496782709123905,2021-01-29,2021-01-31
666562,2021-01-01,0.034647747896386735,2021-01-01,2021-01-09
666563,2021-01-01,0.0527965682230655,2021-01-15,2021-01-31
666564,2021-01-01,0.016498927569707968,2021-01-01,2021-01-15
666570,2021-01-01,0.06654567453115548,2021-01-06,2021-01-29
666575,2021-01-01,0.084694494857834243,2021-01-10,2021-01-31
666576,2021-01-01,0.032997855139415937,2021-01-12,2021-01-31
666579,2021-01-01,0.0016498927569707968,2021-01-01,2021-01-01
666582,2021-01-01,0.011549249298795578,2021-01-25,2021-01-31
666585,2021-01-01,0.00549964252323599,2021-01-04,2021-01-05
666586,2021-01-01,0.013199142055766375,2021-01-01,2021-01-08
666588,2021-01-01,0.011549249298795578,2021-01-29,2021-01-31
666589,2021-01-01,0.018148820326678767,2021-01-01,2021-01-08
666593,2021-01-01,0.0032997855139415937,2021-01-31,2021-01-31
666601,2021-01-01,0.04784688995215311,2021-01-01,2021-01-13
666603,2021-01-01,0.01099928504647198,2021-01-28,2021-01-31
666604,2021-01-01,0.093493922895011822,2021-01-01,2021-01-24
666607,2021-01-01,0.0032997855139415937,2021-01-31,2021-01-31
666608,2021-01-01,0.034097783644063136,2021-01-11,2021-01-31
666609,2021-01-01,0.013199142055766375,2021-01-20,2021-01-31
666610,2021-01-01,0.064345817521861082,2021-01-14,2021-01-31
666612,2021-01-01,0.048946818456800309,2021-01-01,2021-01-13
666619,2021-01-01,0.0016498927569707968,2021-01-01,2021-01-01
666625,2021-01-01,0.034647747896386735,2021-01-07,2021-01-23
666630,2021-01-01,0.018698784579002366,2021-01-18,2021-01-23
666636,2021-01-01,0.015398999065060771,2021-01-01,2021-01-04
666643,2021-01-01,0.088544244624099433,2021-01-09,2021-01-31
666644,2021-01-01,0.019248748831325962,2021-01-25,2021-01-31
666661,2021-01-01,0.013749106308089974,2021-01-15,2021-01-20
666667,2021-01-01,0.010449320794148381,2021-01-01,2021-01-03
666676,2021-01-01,0.0082494637848539842,2021-01-27,2021-01-31
666677,2021-01-01,0.092393994390364623,2021-01-02,2021-01-25
666684,2021-01-01,0.019798713083649562,2021-01-01,2021-01-11
666689,2021-01-01,0.002749821261617995,2021-01-31,2021-01-31
666690,2021-01-01,0.019248748831325962,2021-01-01,2021-01-05
666692,2021-01-01,0.065995710278831873,2021-01-06,2021-01-29
666695,2021-01-01,0.0076994995325303855,2021-01-25,2021-01-31
666697,2021-01-01,0.089644173128746632,2021-01-05,2021-01-28
666700,2021-01-01,0.0087994280371775837,2021-01-01,2021-01-04
666703,2021-01-01,0.06929549579277347,2021-01-14,2021-01-31
666708,2021-01-01,0.040147390419622724,2021-01-01,2021-01-15
666716,2021-01-01,0.026948248363856349,2021-01-19,2021-01-31
666720,2021-01-01,0.035747676401033934,2021-01-01,2021-01-13
666729,2021-01-01,0.000549964252323599,2021-01-31,2021-01-31
666732,2021-01-01,0.019798713083649562,2021-01-01,2021-01-12
666740,2021-01-01,0.04399714018588792,2021-01-01,2021-01-16
666741,2021-01-01,0.064345817521861082,2021-01-13,2021-01-31
666744,2021-01-01,0.011549249298795578,2021-01-01,2021-01-07
666748,2021-01-01,0.017598856074355167,2021-01-23,2021-01-31
666749,2021-01-01,0.0038497497662651928,2021-01-17,2021-01-18
666758,2021-01-01,0.014299070560413574,2021-01-26,2021-01-31
666762,2021-01-01,0.0032997855139415937,2021-01-01,2021-01-01
666763,2021-01-01,0.0082494637848539842,2021-01-01,2021-01-05
666777,2021-01-01,0.042897211681240721,2021-01-20,2021-01-31
666791,2021-01-01,0.060496067755595885,2021-01-01,2021-01-18
666794,2021-01-01,0.049496782709123908,2021-01-01,2021-01-13
666801,2021-01-01,0.031347962382445138,2021-01-12,2021-01-31
666805,2021-01-01,0.011549249298795578,2021-01-01,2021-01-07
666815,2021-01-01,0.079194852334598248,2021-01-11,2021-01-31
666821,2021-01-01,0.057746246493977894,2021-01-17,2021-01-31
666825,2021-01-01,0.015398999065060771,2021-01-01,2021-01-04
666830,2021-01-01,0.079194852334598248,2021-01-12,2021-01-31
666833,2021-01-01,0.030248033877797943,2021-01-18,2021-01-31
666842,2021-01-01,0.019248748831325962,2021-01-23,2021-01-31
666844,2021-01-01,0.0060496067755595887,2021-01-28,2021-01-31
666855,2021-01-01,0.045097068690535112,2021-01-18,2021-01-31
666870,2021-01-01,0.062695924764890276,2021-01-01,2021-01-19
666871,2021-01-01,0.017598856074355167,2021-01-17,2021-01-31
666880,2021-01-01,0.024748391354561954,2021-01-01,2021-01-09
666881,2021-01-01,0.031347962382445138,2021-01-13,2021-01-31
666885,2021-01-01,0.019798713083649562,2021-01-23,2021-01-31
666891,2021-01-01,0.0032997855139415937,2021-01-30,2021-01-31
666892,2021-01-01,0.023098498597591156,2021-01-01,2021-01-14
666905,2021-01-01,0.015398999065060771,2021-01-25,2021-01-31
666906,2021-01-01,0.0049496782709123905,2021-01-01,2021-01-02
666907,2021-01-01,0.035197712148710335,2021-01-01,2021-01-16
666909,2021-01-01,0.042347247428917122,2021-01-19,2021-01-31
666914,2021-01-01,0.011549249298795578,2021-01-25,2021-01-31
666915,2021-01-01,0.035197712148710335,2021-01-01,2021-01-21
666923,2021-01-01,0.041247318924269923,2021-01-07,2021-01-31
666929,2021-01-01,0.045647032942858712,2021-01-13,2021-01-31
666934,2021-01-01,0.06929549579277347,2021-01-01,2021-01-18
666940,2021-01-01,0.041247318924269923,2021-01-05,2021-01-29
666942,2021-01-01,0.0082494637848539842,2021-01-01,2021-01-03
666943,2021-01-01,0.0021998570092943959,2021-01-30,2021-01-30
666954,2021-01-01,0.024748391354561954,2021-01-17,2021-01-31
666956,2021-01-01,0.065445746026508281,2021-01-01,2021-01-17
666957,2021-01-01,0.033547819391739536,2021-01-15,2021-01-31
666960,2021-01-01,0.045097068690535112,2021-01-01,2021-01-15
666971,2021-01-01,0.013199142055766375,2021-01-24,2021-01-31
666975,2021-01-01,0.030797998130121542,2021-01-24,2021-01-31
666979,2021-01-01,0.062695924764890276,2021-01-01,2021-01-19
666982,2021-01-01,0.015948963317384369,2021-01-01,2021-01-04
666992,2021-01-01,0.041247318924269923,2021-01-04,2021-01-28
666996,2021-01-01,0.039597426167299124,2021-01-01,2021-01-24
666997,2021-01-01,0.013199142055766375,2021-01-01,2021-01-06
667005,2021-01-01,0.037947533410328325,2021-01-09,2021-01-31
667011,2021-01-01,0.017598856074355167,2021-01-24,2021-01-31
667023,2021-01-01,0.011549249298795578,2021-01-01,2021-01-19
667025,2021-01-01,0.050046746961447508,2021-01-17,2021-01-31
667026,2021-01-01,0.0021998570092943959,2021-01-01,2021-01-01
667027,2021-01-01,0.034647747896386735,2021-01-01,2021-01-09
667032,2021-01-01,0.02199857009294396,2021-01-01,2021-01-10
667034,2021-01-01,0.04399714018588792,2021-01-15,2021-01-31
667044,2021-01-01,0.0087994280371775837,2021-01-01,2021-01-04
667047,2021-01-01,0.0016498927569707968,2021-01-01,2021-01-01
667054,2021-01-01,0.037947533410328325,2021-01-20,2021-01-31
667055,2021-01-01,0.0082494637848539842,2021-01-01,2021-01-05
667065,2021-01-01,0.042897211681240721,2021-01-01,2021-01-13
667068,2021-01-01,0.019798713083649562,2021-01-01,2021-01-17
667070,2021-01-01,0.049496782709123908,2021-01-01,2021-01-15
667072,2021-01-01,0.020898641588296761,2021-01-18,2021-01-31
667077,2021-01-01,0.0038497497662651928,2021-01-01,2021-01-01
667080,2021-01-01,0.074795138316009466,2021-01-01,2021-01-20
667085,2021-01-01,0.032447890887092337,2021-01-15,2021-01-31
667092,2021-01-01,0.021448605840620361,2021-01-01,2021-01-10
667094,2021-01-01,0.0032997855139415937,2021-01-30,2021-01-31
667101,2021-01-01,0.017598856074355167,2021-01-01,2021-01-16
667106,2021-01-01,0.036847604905681133,2021-01-01,2021-01-14
667116,2021-01-01,0.01099928504647198,2021-01-01,2021-01-04
667117,2021-01-01,0.06654567453115548,2021-01-08,2021-01-31
667121,2021-01-01,0.057746246493977894,2021-01-17,2021-01-31
667123,2021-01-01,0.016498927569707968,2021-01-01,2021-01-09
667129,2021-01-01,0.0043997140185887918,2021-01-30,2021-01-31
667131,2021-01-01,0.0527965682230655,2021-01-08,2021-01-31
667135,2021-01-01,0.019798713083649562,2021-01-01,2021-01-18
667144,2021-01-01,0.023098498597591156,2021-01-01,2021-01-06
667148,2021-01-01,0.012649177803442777,2021-01-01,2021-01-08
667150,2021-01-01,0.031897926634768738,2021-01-01,2021-01-09
667152,2021-01-01,0.02584831985920915,2021-01-01,2021-01-12
667153,2021-01-01,0.026948248363856349,2021-01-25,2021-01-31
667158,2021-01-01,0.0087994280371775837,2021-01-12,2021-01-26
667160,2021-01-01,0.083594566353187044,2021-01-07,2021-01-31
667161,2021-01-01,0.0071495352802067869,2021-01-29,2021-01-31
667163,2021-01-01,0.013749106308089974,2021-01-27,2021-01-31
667164,2021-01-01,0.019798713083649562,2021-01-01,2021-01-18
667166,2021-01-01,0.016498927569707968,2021-01-01,2021-01-06
667168,2021-01-01,0.049496782709123908,2021-01-01,2021-01-15
667171,2021-01-01,0.017048891822031568,2021-01-01,2021-01-10
667175,2021-01-01,0.01099928504647198,2021-01-28,2021-01-31
667176,2021-01-01,0.046196997195182311,2021-01-20,2021-01-31
667177,2021-01-01,0.009899356541824781,2021-01-07,2021-01-10
667186,2021-01-01,0.034647747896386735,2021-01-01,2021-01-21
667189,2021-01-01,0.055546389484683496,2021-01-01,2021-01-17
667196,2021-01-01,0.019798713083649562,2021-01-01,2021-01-08
667214,2021-01-01,0.032997855139415937,2021-01-01,2021-01-12
667220,2021-01-01,0.018148820326678767,2021-01-20,2021-01-31
667225,2021-01-01,0.012649177803442777,2021-01-01,2021-01-07
667230,2021-01-01,0.0082494637848539842,2021-01-01,2021-01-05
667232,2021-01-01,0.020348677335973162,2021-01-19,2021-01-31
667237,2021-01-01,0.032997855139415937,2021-01-01,2021-01-12
667241,2021-01-01,0.019248748831325962,2021-01-01,2021-01-05
667244,2021-01-01,0.038497497662651925,2021-01-18,2021-01-31
667261,2021-01-01,0.035197712148710335,2021-01-01,2021-01-22
667264,2021-01-01,0.000549964252323599,2021-01-31,2021-01-31
667267,2021-01-01,0.041797283176593522,2021-01-02,2021-01-27
667269,2021-01-01,0.075895066820656651,2021-01-01,2021-01-21
667271,2021-01-01,0.085244459110157836,2021-01-04,2021-01-29
667276,2021-01-01,0.048396854204476709,2021-01-09,2021-01-31
667281,2021-01-01,0.0082494637848539842,2021-01-29,2021-01-31
667285,2021-01-01,0.068195567288126271,2021-01-13,2021-01-31
667297,2021-01-01,0.000549964252323599,2021-01-31,2021-01-31
667299,2021-01-01,0.02199857009294396,2021-01-25,2021-01-31
667304,2021-01-01,0.00549964252323599,2021-01-28,2021-01-31
667306,2021-01-01,0.002749821261617995,2021-01-30,2021-01-31
667311,2021-01-01,0.0076994995325303855,2021-01-27,2021-01-31
667318,2021-01-01,0.0065995710278831873,2021-01-11,2021-01-13
667319,2021-01-01,0.034647747896386735,2021-01-01,2021-01-09
667327,2021-01-01,0.0093493922895011832,2021-01-01,2021-01-03
667328,2021-01-01,0.032997855139415937,2021-01-22,2021-01-31
667329,2021-01-01,0.016498927569707968,2021-01-01,2021-01-10
667339,2021-01-01,0.039597426167299124,2021-01-01,2021-01-24
667340,2021-01-01,0.0065995710278831873,2021-01-01,2021-01-04
667345,2021-01-01,0.033547819391739536,2021-01-12,2021-01-31
667353,2021-01-01,0.013749106308089974,2021-01-22,2021-01-29
667357,2021-01-01,0.015398999065060771,2021-01-28,2021-01-31
667361,2021-01-01,0.032447890887092337,2021-01-01,2021-01-12
667362,2021-01-01,0.016498927569707968,2021-01-01,2021-01-10
667364,2021-01-01,0.045097068690535112,2021-01-04,2021-01-29
667366,2021-01-01,0.042347247428917122,2021-01-05,2021-01-30
667370,2021-01-01,0.04399714018588792,2021-01-01,2021-01-12
667371,2021-01-01,0.0065995710278831873,2021-01-30,2021-01-31
667372,2021-01-01,0.038497497662651925,2021-01-01,2021-01-10
667374,2021-01-01,0.026398284111532749,2021-01-24,2021-01-31
667377,2021-01-01,0.042897211681240721,2021-01-02,2021-01-27
667378,2021-01-01,0.039047461914975524,2021-01-01,2021-01-15
667385,2021-01-01,0.046196997195182311,2021-01-20,2021-01-31
667386,2021-01-01,0.0076994995325303855,2021-01-01,2021-01-03
667389,2021-01-01,0.065445746026508281,2021-01-15,2021-01-31
667393,2021-01-01,0.011549249298795578,2021-01-01,2021-01-07
667395,2021-01-01,0.026948248363856349,2021-01-25,2021-01-31
667396,2021-01-01,0.019248748831325962,2021-01-09,2021-01-16
667398,2021-01-01,0.035197712148710335,2021-01-16,2021-01-31
667399,2021-01-01,0.0093493922895011832,2021-01-01,2021-01-10
667403,2021-01-01,0.0538964967277127,2021-01-18,2021-01-31
667407,2021-01-01,0.0016498927569707968,2021-01-01,2021-01-01
667408,2021-01-01,0.049496782709123908,2021-01-17,2021-01-31
667409,2021-01-01,0.021448605840620361,2021-01-01,2021-01-10
667410,2021-01-01,0.01099928504647198,2021-01-28,2021-01-31
667415,2021-01-01,0.01099928504647198,2021-01-28,2021-01-31
667425,2021-01-01,0.0076994995325303855,2021-01-30,2021-01-31
667426,2021-01-01,0.0065995710278831873,2021-01-29,2021-01-31
667427,2021-01-01,0.017598856074355167,2021-01-01,2021-01-11
667434,2021-01-01,0.018148820326678767,2021-01-21,2021-01-31
667440,2021-01-01,0.087444316119452234,2021-01-06,2021-01-31
667452,2021-01-01,0.07699499532530385,2021-01-12,2021-01-31
667464,2021-01-01,0.018148820326678767,2021-01-01,2021-01-08
667469,2021-01-01,0.048946818456800309,2021-01-01,2021-01-18
667471,2021-01-01,0.015948963317384369,2021-01-21,2021-01-27
667478,2021-01-01,0.0016498927569707968,2021-01-31,2021-01-31
667479,2021-01-01,0.0060496067755595887,2021-01-01,2021-01-05
667485,2021-01-01,0.021448605840620361,2021-01-19,2021-01-31
667488,2021-01-01,0.042897211681240721,2021-01-05,2021-01-30
667489,2021-01-01,0.04729692569982951,2021-01-11,2021-01-31
667490,2021-01-01,0.061046032007919485,2021-01-01,2021-01-16
667491,2021-01-01,0.037947533410328325,2021-01-13,2021-01-31
667501,2021-01-01,0.023098498597591156,2021-01-25,2021-01-31
667506,2021-01-01,0.030797998130121542,2021-01-13,2021-01-31
667517,2021-01-01,0.00549964252323599,2021-01-01,2021-01-03
667525,2021-01-01,0.011549249298795578,2021-01-01,2021-01-07
667527,2021-01-01,0.0076994995325303855,2021-01-30,2021-01-31
667528,2021-01-01,0.00549964252323599,2021-01-01,2021-01-04
667535,2021-01-01,0.039047461914975524,2021-01-01,2021-01-12
667538,2021-01-01,0.011549249298795578,2021-01-25,2021-01-31
667541,2021-01-01,0.051146675466094707,2021-01-01,2021-01-17
667544,2021-01-01,0.01099928504647198,2021-01-01,2021-01-07
667547,2021-01-01,0.028048176868503548,2021-01-01,2021-01-09
667548,2021-01-01,0.024198427102238355,2021-01-01,2021-01-09
667563,2021-01-01,0.023098498597591156,2021-01-01,2021-01-06
667566,2021-01-01,0.028598141120827147,2021-01-19,2021-01-31
667571,2021-01-01,0.037947533410328325,2021-01-01,2021-01-23
667578,2021-01-01,0.088544244624099433,2021-01-09,2021-01-31
667584,2021-01-01,0.035197712148710335,2021-01-19,2021-01-31
667588,2021-01-01,0.030797998130121542,2021-01-01,2021-01-08
667592,2021-01-01,0.015398999065060771,2021-01-01,2021-01-14
667593,2021-01-01,0.037947533410328325,2021-01-01,2021-01-23
667594,2021-01-01,0.016498927569707968,2021-01-01,2021-01-05
667607,2021-01-01,0.036297640653357534,2021-01-14,2021-01-31
667613,2021-01-01,0.071495352802067869,2021-01-04,2021-01-29
667614,2021-01-01,0.028598141120827147,2021-01-01,2021-01-13
667618,2021-01-01,0.013199142055766375,2021-01-18,2021-01-21
667627,2021-01-01,0.013749106308089974,2021-01-27,2021-01-31
667633,2021-01-01,0.0087994280371775837,2021-01-28,2021-01-31
667635,2021-01-01,0.0516966397184183,2021-01-01,2021-01-18
667637,2021-01-01,0.015948963317384369,2021-01-22,2021-01-31
667640,2021-01-01,0.015398999065060771,2021-01-18,2021-01-31
667648,2021-01-01,0.0082494637848539842,2021-01-01,2021-01-03
667650,2021-01-01,0.056646317989330695,2021-01-09,2021-01-31
667664,2021-01-01,0.0516966397184183,2021-01-01,2021-01-16
667665,2021-01-01,0.039047461914975524,2021-01-21,2021-01-31
667666,2021-01-01,0.046196997195182311,2021-01-01,2021-01-12
667668,2021-01-01,0.10064345817521861,2021-01-05,2021-01-31
667674,2021-01-01,0.072045317054391461,2021-01-05,2021-01-31
667675,2021-01-01,0.050046746961447508,2021-01-16,2021-01-31
667676,2021-01-01,0.084144530605510637,2021-01-01,2021-01-23
667687,2021-01-01,0.0093493922895011832,2021-01-01,2021-01-08
667694,2021-01-01,0.072045317054391461,2021-01-02,2021-01-28
667699,2021-01-01,0.068745531540449864,2021-01-01,2021-01-25
667701,2021-01-01,0.072045317054391461,2021-01-01,2021-01-26
667706,2021-01-01,0.041247318924269923,2021-01-01,2021-01-15
667714,2021-01-01,0.029148105373150743,2021-01-10,2021-01-31
667717,2021-01-01,0.020898641588296761,2021-01-23,2021-01-31
667721,2021-01-01,0.0021998570092943959,2021-01-02,2021-01-02
667726,2021-01-01,0.019798713083649562,2021-01-01,2021-01-09
667730,2021-01-01,0.001099928504647198,2021-01-29,2021-01-29
667734,2021-01-01,0.061046032007919485,2021-01-16,2021-01-31
667742,2021-01-01,0.035747676401033934,2021-01-01,2021-01-11
667748,2021-01-01,0.019798713083649562,2021-01-01,2021-01-06
667752,2021-01-01,0.013199142055766375,2021-01-05,2021-01-13
667758,2021-01-01,0.038497497662651925,2021-01-01,2021-01-23
667759,2021-01-01,0.035747676401033934,2021-01-01,2021-01-21
667766,2021-01-01,0.017598856074355167,2021-01-01,2021-01-08
667769,2021-01-01,0.028048176868503548,2021-01-22,2021-01-31
667777,2021-01-01,0.0527965682230655,2021-01-01,2021-01-16
667784,2021-01-01,0.074245174063685859,2021-01-13,2021-01-31
667785,2021-01-01,0.000549964252323599,2021-01-27,2021-01-27
667786,2021-01-01,0.000549964252323599,2021-01-07,2021-01-07
667792,2021-01-01,0.0060496067755595887,2021-01-18,2021-01-21
667793,2021-01-01,0.0038497497662651928,2021-01-10,2021-01-10
667794,2021-01-01,0.095143815651982627,2021-01-01,2021-01-25
667800,2021-01-01,0.04454710443821152,2021-01-05,2021-01-31
667802,2021-01-01,0.013199142055766375,2021-01-21,2021-01-31
667803,2021-01-01,0.036297640653357534,2021-01-22,2021-01-31
667805,2021-01-01,0.056096353737007096,2021-01-15,2021-01-31
667809,2021-01-01,0.0082494637848539842,2021-01-01,2021-01-05
